Titles,,,,,,,,,,,,,,
Yardley Urbane Eau de Parfum Spray 100ml,"Yardley Gentleman Urbane Eau de Toilette Spray 100ml is a flamboyant, dynamic fragrance with a blend of bergamot and lavender on top, followed by masculine notes of thyme and tarragon, settling into a rich dry down of sandalwood, patchouli and musk.",Perfume & Cologne,"Men’s Fragrance, Men’s Perfume","Aerosol products,
AfterShave,
Men’s,
Men’s fragrance,
All Men’s perfume",Yardley,Fragrance Direct,22.61,100ml,2016,https://static.thcdn.com/images/small/webp//productimg/512/512/14188988-8045061563975721.jpg,,,,
Perfumer's Choice No. 10 Mojo Eau de Parfum Spray 83ml,"DISTINCTIVE, WARM AND EXOTIC. For a men's fragrance that blends fresh, aromatic notes with a popular woody base, we've designed Mojo. Indulge in amber, oud and tonka beans with this amber perfume for men.",Perfume & Cologne,"Men’s Fragrance, Men’s Perfume","Aerosol products,
AfterShave,
Men’s,
Men’s fragrance,
All Men’s perfume",Perfumer's Choice,Fragrance Direct,23.205,83ml,2017,https://static.thcdn.com/images/small/webp//productimg/512/512/14628387-8185086098085602.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14628387-1505086098054831.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14628387-1215086097644194.jpg,,
Moschino Uomo? Eau de Toilette Spray 125ml,"UOMO? That's the question! A fresh and fragrant scent to reawaken the sense of smell of modern man who's increasingly perplexed in a society that questions roles and genres, that prefers a nice guy attitude to a tough guy stance, that favours the brain builder over the body-builder. Through the question mark of UOMO?, Moschino's men's fragrance exemplifies a cultural doubt that crosses, like a sceptical shiver, through the entire concept of virility in traditional men's perfumes. UOMO? comes in a bottle resembling a whisky flask that deliberately evokes an almost cinematographic citation of masculinity.

Fresh and sparkling top notes of coriander grains, kumquat, new hedione and rosewood give way to a heart of cyclamen, cinnamon leaves and clary sage. Base notes of cedarwood, artemisia, sunlight accord, amber wood and musk round out this intriguing Aromatic/Floral/Musk fragrance.Moschino Uomo is a musky fragrance of cedar wood and fruit.",Perfume & Cologne,"Men’s Fragrance, Men’s Perfume","Aerosol products,
AfterShave,
Men’s,
Men’s fragrance,
All Men’s perfume",Moschino,Fragrance Direct,35.87,125ml,2018,https://static.thcdn.com/images/small/webp//productimg/512/512/11082870-1505061537347223.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/11082870-1295058491847012.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/11082870-2455058495233151.jpg,,
Armani Acqua Di GiÃ² Parfum 75ml,"Giorgio Armani introduces Acqua di GiÃ² Parfum: a deep & intense freshness, now refillable on all formats. The powerful fragrance is distinguished by its incense notes, which bring an incandescent intensity to the emblematic marine notes of Acqua di GiÃ². The result is a charismatic, vibrant fragrance with an aura of mystery, that is representative of a rugged landscape meeting the ocean's strength and immensity.",Perfume & Cologne,"Men’s Fragrance, Men’s Perfume","Aerosol products,
AfterShave,
Men’s,
Men’s fragrance,
All Men’s perfume",Armani,Fragrance Direct,145.35,75ml,2019,https://static.thcdn.com/images/small/webp//productimg/512/512/14605837-1915136413210739.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14605837-7335136413225700.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14605837-1455136413249322.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14605837-1965136413270064.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14605837-1605136413288058.jpg
Davidoff Cool Water Intense Man Eau de Parfum Spray 75ml,"Cool Water Intense, Davidoff, Eau de Parfum. Discover the Intense freshness from the sea.

Davidoff, for the first time has revisited Cool Water's freshness with an ethically sourced ingredient: the green mandarin. This handpicked citrus was harvested by a community in the Vale Do CaÃ­ in Brazil, as part of a sustainable sourcing partnership monitored by the perfume creator.",Perfume & Cologne,"Men’s Fragrance, Men’s Perfume","Aerosol products,
AfterShave,
Men’s,
Men’s fragrance,
All Men’s perfume",Davidoff,Fragrance Direct,42.5,75ml,2020,https://static.thcdn.com/images/small/webp//productimg/512/512/12191033-1705056704277278.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/12191033-3735058617683272.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/12191033-3415058494637801.jpg,,
Bentley For Men Intense Eau de Parfum Spray 100ml,"Bentley for Men Intense Eau de Parfum 100ml is a rugged and masculine scent thatâ€™s perfect for special occasions. With strong leather and woody tones, this memorable Bentley aftershave will be the ideal addition to any line-up.

Enjoy notes of cinnamon, black pepper, incense, and sandalwood with every spray of this Bentley for Men fragrance. The amber liquid and silver detailed bottle means this Bentley aftershave is a stylish gift too.

Notes: bergamot, black pepper, bay leaf, sage, geranium, cinnamon, rum, woods, leather, benzoin, incense, cedar, patchouli",Perfume & Cologne,"Men’s Fragrance, Men’s Perfume","Aerosol products,
AfterShave,
Men’s,
Men’s fragrance,
All Men’s perfume",Bentley,Fragrance Direct,45.815,100ml,2021,https://static.thcdn.com/images/small/webp//productimg/512/512/14580534-7655061546276123.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14580534-1145058630295095.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14580534-1155058503187654.jpg,,
Davidoff Cool Water Intense Man Eau de Parfum Spray 125ml,"Cool Water Intense, Davidoff, Eau de Parfum. Discover the Intense freshness from the sea.

Davidoff, for the first time has revisited Cool Water's freshness with an ethically sourced ingredient: the green mandarin. This handpicked citrus was harvested by a community in the Vale Do CaÃ­ in Brazil, as part of a sustainable sourcing partnership monitored by the perfume creator.",Perfume & Cologne,"Men’s Fragrance, Men’s Perfume","Aerosol products,
AfterShave,
Men’s,
Men’s fragrance,
All Men’s perfume",Davidoff,Fragrance Direct,59.5,125ml,2022,https://static.thcdn.com/images/small/webp//productimg/512/512/12191034-2035056704307224.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/12191034-4595058617730444.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/12191034-9915058494678325.jpg,,
HUGO BOSS BOSS No1 Eau de Toilette 100ml,"This fragrance is for the man who never settles for less than the best, opening with fresh, invigorating nutmeg and cardamom, fused with a heart of patchouli and sandalwood. Warm and enticing balsamic accords complete the distinctive fragrance. Introduce a deeper character to your scent collection with this aromatic spray.",Perfume & Cologne,"Men’s Fragrance, Men’s Perfume","Aerosol products,
AfterShave,
Men’s,
Men’s fragrance,
All Men’s perfume",HUGO BOSS,Fragrance Direct,54.23,100ml,2023,https://static.thcdn.com/images/small/webp//productimg/512/512/14271504-1555061521858445.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14271504-1245058626309118.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14271504-8445058498651153.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14271504-1685058494153586.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14271504-1105058512928819.jpg
Carolina Herrera 212 VIP Men Eau de Toilette Spray 200ml,"Carolina Herrera 212 VIP Men Eau de Toilette emits a vibrant, sophisticated scent that makes you the life and soul of any occasion. The woody menâ€™s fragrance has become popular with Fragrance Direct customers thanks to its rich, masculine aroma and unique notes blend.

The fragrance opens with top notes of lime and caviar, then blends into a heart of chilled vodka and frozen mint. 212 VIP men finishes with a smooth base of leather and woody accords.

Venezuelan-born Carolina Herrera was a late starter in the fashion industry, launching her luxury clothing company when she was 40 years old in 1980. She was known as one of the best-dressed women in the world during this era and later famously styled former First Lady Jackie Kennedy.

Notes: passionfruit, lime, pepper, ginger, vodka, gin, mint, spices, amber, leather, woody aromas.

Please note: We are unable to ship fragrances over 150ml outside of the UK.",Perfume & Cologne,"Men’s Fragrance, Men’s Perfume","Aerosol products,
AfterShave,
Men’s,
Men’s fragrance,
All Men’s perfume",Carolina Herrera,Fragrance Direct,112.115,200ml,2024,https://static.thcdn.com/images/small/webp//productimg/512/512/14604926-1905056801031835.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14604926-1535058666594738.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14604926-7285058465118959.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14604926-6225058531954528.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14604926-2865058523320981.jpg
Cerruti 1881 Pour Homme Eau de Toilette Spray 100ml,"Nino Cerruti 1881 Pour Homme Eau de Toilette spray for men is a light, fruity fragrance, opening with top notes of rose, berry, spices, lavender and lemon, flowing into a heart of blackberry extract, ginkgo and clove, atop a smooth base of sandalwood, musk and saffron.",Perfume & Cologne,"Men’s Fragrance, Men’s Perfume","Aerosol products,
AfterShave,
Men’s,
Men’s fragrance,
All Men’s perfume",Cerruti,Fragrance Direct,48.45,100ml,2025,https://static.thcdn.com/images/small/webp//productimg/512/512/14703322-5615056834229370.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14703322-1515058654916317.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14703322-2865058471022443.jpg,,
Rabanne Pure XS Eau de Toilette 50ml,"Pure XS Eau de Toilette for men by Rabanne, raises the tension and disorients the senses. Expect the unexpected. A fresh scent, with notes of ginger and sweet vanilla.",Perfume & Cologne,"Men’s Fragrance, Men’s Perfume","Aerosol products,
AfterShave,
Men’s,
Men’s fragrance,
All Men’s perfume",Rabanne,Fragrance Direct,62.815,50ml,2026,https://static.thcdn.com/images/small/webp//productimg/512/512/13971046-1085061552592239.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/13971046-2285058629505504.jpg,,,
Laurelle Executive Man Aqua Eau de Toilette Spray 100ml,"Laurelle Executive Man Aqua is a crisp, spicy fragrance for the modern man",Perfume & Cologne,"Men’s Fragrance, Men’s Perfume","Aerosol products,
AfterShave,
Men’s,
Men’s fragrance,
All Men’s perfume",Laurelle,Fragrance Direct,16.915,100ml,2027,https://static.thcdn.com/images/small/webp//productimg/512/512/14577701-1355056861115943.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14577701-1645058629585148.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14577701-1875058502854723.jpg,,
Tommy Hilfiger Impact Eau de Toilette Spray 100ml Gift Set,"For those who dare to dream and those who strive to do, Impact Eau de Toilette is a woody aromatic scent for men who are ready to take on the world. Supported by striking citrus, smoky aromatics and a trio of precious wood notes, Impact empowers the next generation of visionaries through a captivating coca leaf accord and balancing AkigalawoodÂ®, a spicy, woody extract of patchouli. Bold and dynamic, Impact awakens the senses and encourages you to go after your own great story. It's time to go for Impact.

Set includes:
- Tommy Hilfiger Tommy Impact Eau de Toilette Spray 100ml
- Tommy Hilfiger Tommy Impact Eau de Toilette Spray 4ml
- Tommy Hilfiger Tommy Impact Hair & Body Wash 100ml",Perfume & Cologne,"Men’s Fragrance, Men’s Perfume","Aerosol products,
AfterShave,
Men’s,
Men’s fragrance,
All Men’s perfume",Tommy Hilfiger,Fragrance Direct,73.95,100ml,2028,https://static.thcdn.com/images/small/webp//productimg/512/512/14883555-3985103732831777.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14883555-1485103732864276.jpg,,,
Rabanne Pour Homme Eau de Toilette 100ml,The Rabanne Pour Homme aftershave provides a feeling of comfort and freshness to the skin while leaving it delicately scented. The aftershave prolongs and enhances the experience of the aromatic fern notes in this classic Rabanne signature scent.,Perfume & Cologne,"Men’s Fragrance, Men’s Perfume","Aerosol products,
AfterShave,
Men’s,
Men’s fragrance,
All Men’s perfume",Rabanne,Fragrance Direct,84.915,100ml,2029,https://static.thcdn.com/images/small/webp//productimg/512/512/10952589-3495061534589227.jpg,,,,
JOOP! Homme Wild Eau de Toilette Spray 125ml,"Joop! Homme Wild Eau de Toilette is a bold and unreserved perfume for men with many contrasts. Inspired by a raw virility spirit, Joop! Wild runs free. The man who wears it is instinctively sexy and his perfume triggers an instant and irresistible attraction.

A hot and vibrant base note of woody blond tobacco, brings warmth and sensuality to the Rum and gives JOOP! Homme Wild a velvety softness. In contrast with this voluptuousness, the sparkling top notes of pink pepper add a very dynamic and masculine touch.",Perfume & Cologne,"Men’s Fragrance, Men’s Perfume","Aerosol products,
AfterShave,
Men’s,
Men’s fragrance,
All Men’s perfume",JOOP!,Fragrance Direct,39.865,125ml,2030,https://static.thcdn.com/images/small/webp//productimg/512/512/14576781-1515061545847666.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14576781-1215058629303721.jpg,https://static.thcdn.com/images/small/webp//productimg/512/512/14576781-1985058502733484.jpg,,
